chub
n;m;a;i;s;opt;it;time;optcore;itcore;timecore;best
int;int;float;int;int;int;int;float;int;int;float;int
250;30;0.50;9;6;100372;278;3.859566;106220;110;0.677461;106856
250;30;0.50;9;7;100665;255;3.684258;106411;220;1.060785;106856
250;30;0.50;9;8;100593;299;3.567359;106169;89;1.224157;106856
250;30;0.50;9;9;100663;297;3.783219;106105;117;0.701133;106856
250;30;0.50;9;10;100851;251;3.662508;106105;114;0.715752;106856
250;30;0.50;10;1;100117;259;3.073460;104850;98;1.399620;105780
250;30;0.50;10;2;100113;251;3.485385;105103;211;1.478214;105780
250;30;0.50;10;3;100787;285;3.080217;105238;290;1.439384;105780
250;30;0.50;10;4;100672;297;3.429725;104879;126;1.456842;105780
250;30;0.50;10;5;100259;266;3.332237;104905;37;1.113990;105780
250;30;0.50;10;6;99888;298;3.349853;104994;299;1.590015;105780
250;30;0.50;10;7;100287;267;3.324449;104872;85;1.232262;105780
250;30;0.50;10;8;100278;284;3.352819;104844;279;1.654534;105780
250;30;0.50;10;9;99553;288;3.520339;104862;229;1.433524;105780
250;30;0.50;10;10;99866;273;3.308682;104789;47;1.615608;105780
250;30;0.75;8;1;147826;251;3.877736;152190;87;1.612134;152912
250;30;0.75;8;2;148287;284;4.323325;152322;239;1.389301;152912
250;30;0.75;8;3;148958;286;2.994758;152393;290;1.418615;152912
250;30;0.75;8;4;147687;206;3.616063;152311;98;1.386426;152912
250;30;0.75;8;5;148393;293;4.394042;152179;59;1.676107;152912
250;30;0.75;8;6;148774;273;4.027389;152427;284;1.582180;152912
250;30;0.75;8;7;148479;288;3.947943;152336;271;1.419360;152912
250;30;0.75;8;8;147886;294;3.153478;152163;245;1.326241;152912
250;30;0.75;8;9;148202;282;4.274912;152320;204;1.658361;152912
250;30;0.75;8;10;148058;274;4.144756;152356;186;1.140407;152912
250;30;0.75;9;1;143584;299;4.613194;148955;252;1.343627;149570
250;30;0.75;9;2;144202;241;3.157370;149029;293;1.419777;149570
250;30;0.75;9;3;143495;280;3.993528;148780;130;1.428281;149570
250;30;0.75;9;4;143865;299;4.070906;149155;281;1.398563;149570
250;30;0.75;9;5;144457;283;3.745911;148817;159;1.465506;149570
250;30;0.75;9;6;145147;292;3.839178;148920;129;1.465815;149570
250;30;0.75;9;7;144524;299;4.239941;148752;214;1.567118;149570
250;30;0.75;9;8;144100;269;4.251440;148876;84;1.228941;149570
250;30;0.75;9;9;145184;277;4.049915;148906;291;1.327769;149570
250;30;0.75;9;10;144462;271;4.161345;148935;283;1.615139;149570
250;30;0.75;10;1;145078;285;3.840855;148972;288;1.712450;149668
250;30;0.75;10;2;145236;273;3.746755;148836;96;1.687800;149668
250;30;0.75;10;3;145203;298;3.637502;148893;103;1.398205;149668
250;30;0.75;10;4;144696;294;3.525720;149036;278;1.834755;149668
250;30;0.75;10;5;145108;280;3.980417;148942;190;1.776459;149668
250;30;0.75;10;6;143977;284;3.956930;148967;119;1.716958;149668
250;30;0.75;10;7;145045;297;3.551253;148879;182;1.671855;149668
250;30;0.75;10;8;145476;274;3.880774;148916;81;1.625757;149668
250;30;0.75;10;9;144792;256;3.484161;148847;163;1.663828;149668
250;30;0.75;10;10;145497;217;3.879865;149057;269;1.871084;149668
500;5;0.25;8;1;110212;291;5.871925;120298;96;1.134680;120568
500;5;0.25;8;2;109395;298;5.232252;120304;112;1.153394;120568
500;5;0.25;8;3;109478;294;5.587461;120312;24;1.278775;120568
500;5;0.25;8;4;109453;291;5.643977;120304;202;1.183220;120568
500;5;0.25;8;5;110201;298;5.506771;120273;210;1.278882;120568
500;5;0.25;8;6;109126;274;5.606343;120290;288;1.302557;120568
500;5;0.25;8;7;108503;278;5.328052;120261;23;1.219501;120568
500;5;0.25;8;8;110388;248;5.228161;120287;153;1.294029;120568
500;5;0.25;8;9;109654;284;5.853404;120297;242;1.311407;120568
500;5;0.25;8;10;108657;274;5.843629;120330;159;1.123258;120568
500;5;0.25;9;1;112177;293;5.678664;121267;12;1.123137;121586
500;5;0.25;9;2;111565;290;5.776452;121316;242;1.099938;121586
500;5;0.25;9;3;112766;279;5.647242;121355;46;1.163002;121586
500;5;0.25;9;4;112324;295;5.077782;121305;173;1.221617;121586
500;5;0.25;9;5;113107;256;5.758929;121344;121;0.885933;121586
500;5;0.25;9;6;112144;263;5.373097;121339;203;1.261409;121586
500;5;0.25;9;7;112826;297;5.699513;121351;198;1.171866;121586
500;5;0.25;9;8;112580;269;5.108409;121374;203;1.176916;121586
500;5;0.25;9;9;112470;295;4.981960;121313;60;1.139289;121586
500;5;0.25;9;10;112048;265;5.031611;121322;288;1.257851;121586
500;5;0.25;10;1;110772;224;5.896287;120415;162;1.305042;120717
500;5;0.25;10;2;109729;271;5.662816;120461;22;1.252592;120717
500;5;0.25;10;3;110632;297;5.430876;120415;75;1.321161;120717
500;5;0.25;10;4;110286;286;5.529258;120396;14;1.310078;120717
500;5;0.25;10;5;110816;282;5.181139;120405;70;1.311400;120717
500;5;0.25;10;6;109922;271;5.078927;120427;231;1.295077;120717
500;5;0.25;10;7;110175;285;5.734699;120404;43;1.246638;120717
500;5;0.25;10;8;109739;288;5.949877;120476;126;1.160605;120717
500;5;0.25;10;9;109394;296;5.829587;120491;152;0.944051;120717
500;5;0.25;10;10;110761;271;5.321132;120458;144;1.248778;120717
500;5;0.50;8;1;202791;299;5.963292;217918;158;1.503655;218215
500;5;0.50;8;2;203272;271;6.185945;218030;222;1.380206;218215
500;5;0.50;8;3;203553;283;5.676349;217976;118;1.188890;218215
500;5;0.50;8;4;203464;287;5.797967;217990;216;1.380448;218215
500;5;0.50;8;5;203114;299;6.069031;217961;86;1.206694;218215
500;5;0.50;8;6;203190;287;5.131097;218026;194;1.357430;218215
500;5;0.50;8;7;203905;289;5.975981;217925;267;1.265530;218215
500;5;0.50;8;8;204028;293;5.062801;218020;217;1.281791;218215
500;5;0.50;8;9;203905;286;6.005671;217973;279;1.343278;218215
500;5;0.50;8;10;202820;297;6.313592;217960;296;1.386606;218215
500;5;0.50;9;1;202494;278;5.705529;216703;178;1.248686;216976
500;5;0.50;9;2;202423;293;5.904948;216796;151;0.970032;216976
500;5;0.50;9;3;203408;297;5.319944;216771;117;1.163455;216976
500;5;0.50;9;4;203413;259;5.634389;216796;164;1.323992;216976
500;5;0.50;9;5;203269;297;5.923263;216652;199;1.316061;216976
500;5;0.50;9;6;202298;283;5.659143;216722;157;1.266042;216976
500;5;0.50;9;7;201709;295;5.793627;216695;52;1.198884;216976
500;5;0.50;9;8;203829;283;5.357857;216726;184;0.942849;216976
500;5;0.50;9;9;203798;292;5.093376;216772;242;1.148040;216976
500;5;0.50;9;10;203215;295;4.992235;216706;261;1.323638;216976
500;5;0.50;10;1;205222;290;5.941303;219410;145;1.214435;219719
500;5;0.50;10;2;205421;284;5.131336;219422;142;1.328078;219719
500;5;0.50;10;3;205377;282;5.893435;219482;96;1.226147;219719
500;5;0.50;10;4;205393;268;5.109744;219407;210;1.300374;219719
500;5;0.50;10;5;206163;281;5.639610;219402;32;1.175699;219719
500;5;0.50;10;6;205019;244;5.961507;219453;217;1.181311;219719
500;5;0.50;10;7;206133;294;5.402261;219458;109;0.942917;219719
500;5;0.50;10;8;205494;244;5.592538;219440;137;1.328388;219719
500;5;0.50;10;9;205569;288;5.188207;219480;227;1.208729;219719
500;5;0.50;10;10;205628;278;4.771707;219434;197;1.126254;219719
500;5;0.75;8;1;294486;288;6.638857;306175;238;0.961169;306454
500;5;0.75;8;2;294991;276;5.738793;306206;94;1.125734;306454
500;5;0.75;8;3;295872;289;5.778537;306189;289;1.142737;306454
500;5;0.75;8;4;295439;299;5.924314;306135;12;1.320569;306454
500;5;0.75;8;5;294854;268;5.922319;306202;170;1.109181;306454
500;5;0.75;8;6;295274;278;6.320099;306204;112;1.119236;306454
500;5;0.75;8;7;295774;262;5.851954;306200;169;1.067799;306454
500;5;0.75;8;8;295480;287;6.261004;306206;299;1.145572;306454
500;5;0.75;8;9;295076;293;5.344794;306223;253;1.306482;306454
500;5;0.75;8;10;296079;290;5.914179;306191;209;1.154636;306454
500;5;0.75;9;1;292791;294;4.982899;302602;295;1.393926;302828
500;5;0.75;9;2;293006;281;6.339501;302633;225;1.229900;302828
500;5;0.75;9;3;292284;290;5.751266;302589;279;1.414034;302828
500;5;0.75;9;4;292420;281;6.225343;302584;105;1.252440;302828
500;5;0.75;9;5;291379;263;5.976047;302576;279;1.101701;302828
500;5;0.75;9;6;292360;298;5.514842;302582;271;1.407923;302828
500;5;0.75;9;7;291983;263;6.059823;302582;257;1.251559;302828
500;5;0.75;9;8;292269;281;5.959405;302633;132;1.312127;302828
500;5;0.75;9;9;291350;297;6.174620;302618;287;1.305972;302828
500;5;0.75;9;10;292063;291;6.220739;302605;268;1.401137;302828
500;5;0.75;10;1;288899;290;5.917375;299715;53;1.393893;299910
500;5;0.75;10;2;288568;287;6.077485;299682;21;1.324484;299910
500;5;0.75;10;3;288770;296;5.826509;299712;217;1.401686;299910
500;5;0.75;10;4;288894;295;5.902241;299712;261;1.342015;299910
500;5;0.75;10;5;288839;290;5.768043;299711;171;1.219630;299910
500;5;0.75;10;6;288817;276;5.403963;299745;9;1.393878;299910
500;5;0.75;10;7;289168;298;5.963800;299708;73;1.357532;299910
500;5;0.75;10;8;289531;294;6.138792;299722;246;1.395646;299910
500;5;0.75;10;9;288551;286;5.622538;299707;130;1.292252;299910
500;5;0.75;10;10;289485;299;5.762007;299685;27;1.301890;299910
500;10;0.25;8;1;107058;269;6.563218;117842;254;1.230413;118344
500;10;0.25;8;2;107720;296;5.865223;117691;251;1.267162;118344
500;10;0.25;8;3;107830;280;5.688126;117660;103;1.138401;118344
500;10;0.25;8;4;109416;295;5.215516;117570;167;1.221601;118344
500;10;0.25;8;5;109103;247;6.112519;117636;111;1.204721;118344
500;10;0.25;8;6;107731;297;5.762981;117625;242;1.242040;118344
500;10;0.25;8;7;106950;280;5.685360;117730;123;1.221285;118344
500;10;0.25;8;8;108311;244;5.665171;117611;10;1.310187;118344
500;10;0.25;8;9;107021;279;6.188180;117635;164;1.299343;118344
500;10;0.25;8;10;108746;265;6.420572;117783;273;1.247860;118344
500;10;0.25;9;1;107931;272;5.551019;117174;221;1.375814;117815
500;10;0.25;9;2;107497;284;6.014490;117106;77;1.438891;117815
500;10;0.25;9;3;107956;287;5.939707;117147;174;1.398307;117815
500;10;0.25;9;4;108312;263;6.236574;117144;280;1.458701;117815
500;10;0.25;9;5;108423;299;6.215558;117127;52;1.385274;117815
500;10;0.25;9;6;108063;291;5.906903;117339;60;1.417318;117815
500;10;0.25;9;7;109597;293;5.931984;117315;135;1.488884;117815
500;10;0.25;9;8;107002;260;6.659134;117138;153;1.380540;117815
500;10;0.25;9;9;107418;298;6.188985;117210;110;1.512012;117815
500;10;0.25;9;10;107962;284;6.619057;117142;62;1.460905;117815
500;10;0.25;10;1;108453;297;6.440379;118745;108;1.647823;119251
500;10;0.25;10;2;107686;292;6.293373;118671;38;1.645580;119251
500;10;0.25;10;3;108716;284;6.493470;118681;157;1.619395;119251
500;10;0.25;10;4;108731;277;6.667107;118716;254;1.575594;119251
500;10;0.25;10;5;107539;290;5.991833;118716;139;1.516910;119251
500;10;0.25;10;6;108055;291;6.532981;118676;41;1.542745;119251
500;10;0.25;10;7;108336;298;5.747604;118738;201;1.606885;119251
500;10;0.25;10;8;109035;297;6.196691;118631;76;1.595070;119251
500;10;0.25;10;9;109423;237;5.823026;118673;264;1.719494;119251
500;10;0.25;10;10;109774;268;6.404108;118677;189;1.492379;119251
500;10;0.50;8;1;205541;281;5.857089;219472;191;1.310553;219990
500;10;0.50;8;2;206906;276;5.830364;219438;298;1.373400;219990
500;10;0.50;8;3;205038;289;6.136331;219504;158;1.371632;219990
500;10;0.50;8;4;205424;290;5.375764;219464;234;1.360140;219990
500;10;0.50;8;5;204614;287;6.402418;219434;71;1.371876;219990
500;10;0.50;8;6;205182;267;6.175176;219501;168;1.388426;219990
500;10;0.50;8;7;205550;298;6.162145;219501;141;1.403256;219990
500;10;0.50;8;8;203784;275;5.867974;219428;293;1.474447;219990
500;10;0.50;8;9;206275;247;5.899060;219560;203;1.399629;219990
500;10;0.50;8;10;206628;289;6.414598;219599;206;1.393438;219990
500;10;0.50;9;1;198834;269;6.710397;213933;198;1.454883;214382
500;10;0.50;9;2;198832;269;6.641526;213948;238;1.584201;214382
500;10;0.50;9;3;199644;256;6.470191;213964;187;1.671866;214382
500;10;0.50;9;4;198470;265;6.217493;213903;212;1.679252;214382
500;10;0.50;9;5;199118;294;6.307957;213987;82;1.602414;214382
500;10;0.50;9;6;199223;298;6.377158;213924;237;1.499248;214382
500;10;0.50;9;7;199851;281;5.908330;213899;256;1.464116;214382
500;10;0.50;9;8;197993;282;6.439820;213845;39;1.517700;214382
500;10;0.50;9;9;199468;295;6.336717;213885;280;1.570792;214382
500;10;0.50;9;10;198599;276;6.452738;213928;185;1.497535;214382
500;10;0.50;10;1;203383;294;7.166966;220214;207;1.328299;220899
500;10;0.50;10;2;204698;236;7.003889;220156;275;1.372359;220899
500;10;0.50;10;3;206331;297;6.147591;220327;198;1.318279;220899
500;10;0.50;10;4;205026;270;6.996855;220292;10;1.327049;220899
500;10;0.50;10;5;205086;261;6.590252;220378;165;1.341246;220899
500;10;0.50;10;6;203385;282;7.589612;220254;199;1.486367;220899
500;10;0.50;10;7;203491;289;7.014018;220336;259;1.540704;220899
500;10;0.50;10;8;205579;291;5.942104;220324;11;1.366829;220899
500;10;0.50;10;9;204395;287;6.946113;220399;100;1.354541;220899
500;10;0.50;10;10;203425;298;6.497329;220275;290;1.429851;220899
500;10;0.75;8;1;284673;284;6.457570;295928;102;1.262865;296478
500;10;0.75;8;2;285713;259;6.095590;295892;299;1.248366;296478
500;10;0.75;8;3;284691;277;5.996904;295951;201;1.253061;296478
500;10;0.75;8;4;284188;297;6.582122;295992;110;1.334718;296478
500;10;0.75;8;5;285659;267;5.953105;296079;275;1.341065;296478
500;10;0.75;8;6;285108;295;6.185407;295858;296;1.280619;296478
500;10;0.75;8;7;283971;242;6.142460;295931;189;1.206325;296478
500;10;0.75;8;8;285694;277;5.730055;295874;140;1.239799;296478
500;10;0.75;8;9;284502;295;6.187988;296001;230;1.247799;296478
500;10;0.75;8;10;284283;294;6.033845;296023;272;1.295244;296478
500;10;0.75;9;1;290568;266;5.730019;300981;96;1.293123;301359
500;10;0.75;9;2;289571;280;5.675117;300893;297;1.339852;301359
500;10;0.75;9;3;291098;289;5.812825;300861;35;1.302422;301359
500;10;0.75;9;4;290991;287;5.584191;300894;109;1.316092;301359
500;10;0.75;9;5;289862;294;5.898394;300837;280;1.379491;301359
500;10;0.75;9;6;290442;287;5.781185;300852;263;1.390034;301359
500;10;0.75;9;7;290510;275;5.699887;300853;279;1.362442;301359
500;10;0.75;9;8;292017;282;5.845362;300915;171;1.478183;301359
500;10;0.75;9;9;289414;239;5.660824;301012;100;1.324348;301359
500;10;0.75;9;10;290841;221;5.685062;300946;120;1.300398;301359
500;10;0.75;10;1;296321;289;5.738508;306523;287;1.378178;307089
500;10;0.75;10;2;297364;298;5.798194;306512;170;1.314124;307089
500;10;0.75;10;3;296935;299;5.574737;306725;152;1.323733;307089
500;10;0.75;10;4;297043;294;5.937361;306565;227;1.362662;307089
500;10;0.75;10;5;296453;295;5.763882;306498;109;1.388697;307089
500;10;0.75;10;6;295443;299;5.964929;306588;33;1.376405;307089
500;10;0.75;10;7;295408;285;6.143556;306538;46;1.444991;307089
500;10;0.75;10;8;296314;284;6.060012;306576;262;1.344381;307089
500;10;0.75;10;9;296549;286;5.420119;306640;153;1.329434;307089
500;10;0.75;10;10;296208;234;5.296199;306577;187;1.307519;307089
500;30;0.25;8;1;105465;299;7.196143;113080;166;2.253911;114403
500;30;0.25;8;2;104775;294;6.451016;112827;293;2.263949;114403
500;30;0.25;8;3;104638;298;6.195053;113184;96;2.410912;114403
500;30;0.25;8;4;104286;291;7.297644;112854;183;2.449239;114403
500;30;0.25;8;5;104639;285;6.479335;113049;107;1.946618;114403
500;30;0.25;8;6;103773;269;6.662344;112925;243;2.256149;114403
500;30;0.25;8;7;104351;255;7.090557;112883;232;2.632881;114403
500;30;0.25;8;8;104754;247;6.637563;112820;45;2.411086;114403
500;30;0.25;8;9;105024;292;6.545674;112760;243;2.470179;114403
500;30;0.25;8;10;104586;219;7.460417;113056;72;2.194036;114403
500;30;0.25;9;1;105338;289;6.729803;113811;292;2.105849;115419
500;30;0.25;9;2;105531;272;6.666686;113781;298;2.111356;115419
500;30;0.25;9;3;105676;243;7.522183;113918;282;2.016670;115419
500;30;0.25;9;4;105550;298;6.200611;113897;260;2.306441;115419
500;30;0.25;9;5;105229;270;6.844988;113746;101;2.384639;115419
500;30;0.25;9;6;106036;294;7.041114;114039;177;2.257879;115419
500;30;0.25;9;7;105042;242;6.234643;113888;18;2.161318;115419
500;30;0.25;9;8;105546;294;6.633890;113897;283;2.184894;115419
500;30;0.25;9;9;105688;292;7.372436;113736;298;2.430078;115419
500;30;0.25;9;10;105003;274;7.505842;113876;242;2.318484;115419
500;30;0.25;10;1;108639;274;6.883299;115753;181;2.817676;117116
500;30;0.25;10;2;108396;271;6.914779;115753;138;2.471435;117116
500;30;0.25;10;3;108598;299;7.027316;115612;189;2.758429;117116
500;30;0.25;10;4;108486;294;7.025385;115976;223;2.759255;117116
500;30;0.25;10;5;107030;287;7.652360;115743;225;2.657514;117116
500;30;0.25;10;6;107850;285;7.597450;115757;184;2.521346;117116
500;30;0.25;10;7;109168;276;6.016591;115891;193;2.428864;117116
500;30;0.25;10;8;108706;273;7.135098;115587;272;2.726755;117116
500;30;0.25;10;9;107409;254;6.942639;115610;278;2.434325;117116
500;30;0.25;10;10;108567;218;6.873979;115595;125;2.536287;117116
500;30;0.50;8;1;201236;295;7.150398;215044;250;2.123090;216542
500;30;0.50;8;2;202094;287;7.050437;214969;161;2.227901;216542
500;30;0.50;8;3;200990;298;7.207213;215123;139;2.147855;216542
500;30;0.50;8;4;200286;252;7.240734;215411;217;2.186370;216542
500;30;0.50;8;5;201356;299;7.662281;215253;215;1.810557;216542
500;30;0.50;8;6;202183;291;5.132580;215137;88;2.102831;216542
500;30;0.50;8;7;200348;263;7.378735;215205;236;2.004256;216542
500;30;0.50;8;8;201104;294;6.834255;215059;99;2.095816;216542
500;30;0.50;8;9;201224;289;7.071115;215151;247;2.442508;216542
500;30;0.50;8;10;200225;299;6.590356;215153;186;2.214337;216542
500;30;0.50;9;1;202394;264;7.148249;215873;264;2.196830;217340
500;30;0.50;9;2;201547;270;7.399936;216179;292;2.178735;217340
500;30;0.50;9;3;201782;257;8.022170;215889;104;2.589282;217340
500;30;0.50;9;4;202810;283;7.052111;216059;198;2.188535;217340
500;30;0.50;9;5;201112;298;7.942707;216124;262;2.421483;217340
500;30;0.50;9;6;201619;293;7.004211;215952;104;2.406335;217340
500;30;0.50;9;7;202051;285;7.009671;216329;180;2.248872;217340
500;30;0.50;9;8;201992;265;6.984226;216081;107;2.219470;217340
500;30;0.50;9;9;201097;226;7.743173;216034;96;1.935103;217340
500;30;0.50;9;10;201893;288;6.472314;215782;274;2.194635;217340
500;30;0.50;10;1;199198;283;6.656636;213928;274;2.211859;214739
500;30;0.50;10;2;199206;298;7.288644;213392;193;1.627699;214739
500;30;0.50;10;3;199134;278;7.510568;213369;291;2.319953;214739
500;30;0.50;10;4;198703;296;7.176757;213350;23;2.096843;214739
500;30;0.50;10;5;198392;281;7.027180;213243;274;1.999162;214739
500;30;0.50;10;6;199900;287;6.968812;213452;240;1.885173;214739
500;30;0.50;10;7;199081;273;7.441048;213616;288;1.563037;214739
500;30;0.50;10;8;197745;290;7.436054;213738;236;2.133780;214739
500;30;0.50;10;9;197938;288;7.662556;213669;265;2.169281;214739
500;30;0.50;10;10;198973;298;7.048182;213552;122;1.861609;214739
500;30;0.75;8;1;294709;289;6.747667;306084;293;1.857258;307007
500;30;0.75;8;2;294798;297;5.133170;306172;109;1.783294;307007
500;30;0.75;8;3;294216;289;7.387086;305901;101;1.960077;307007
500;30;0.75;8;4;294122;288;6.680886;306097;139;1.820585;307007
500;30;0.75;8;5;294567;276;7.011582;306321;279;1.718639;307007
500;30;0.75;8;6;292971;283;7.540506;305985;176;1.945152;307007
500;30;0.75;8;7;295203;213;6.704100;306100;267;1.842178;307007
500;30;0.75;8;8;294825;282;7.105535;306098;252;1.839325;307007
500;30;0.75;8;9;294390;272;6.120947;306029;212;1.859900;307007
500;30;0.75;8;10;293864;299;6.805749;306052;291;1.853981;307007
500;30;0.75;9;1;291105;286;6.925927;302025;70;2.301504;303199
500;30;0.75;9;2;290743;268;6.480777;301955;237;2.257912;303199
500;30;0.75;9;3;290177;275;7.357704;301950;24;2.298982;303199
500;30;0.75;9;4;290408;295;6.480304;302155;160;2.383229;303199
500;30;0.75;9;5;289982;284;7.098159;302488;274;1.990645;303199
500;30;0.75;9;6;290606;285;7.295845;302316;164;2.043437;303199
500;30;0.75;9;7;291282;284;6.933645;302241;123;2.502182;303199
500;30;0.75;9;8;290131;286;7.538638;301983;292;2.365180;303199
500;30;0.75;9;9;290530;280;6.668068;302204;52;2.357817;303199
500;30;0.75;9;10;289071;288;7.545446;302034;103;2.341050;303199
500;30;0.75;10;1;289281;285;7.016501;299412;286;1.864990;300572
500;30;0.75;10;2;287869;295;7.653094;299599;209;1.894374;300572
500;30;0.75;10;3;288533;265;7.597663;299612;271;1.964125;300572
500;30;0.75;10;4;288463;298;6.806918;299289;146;1.733537;300572
500;30;0.75;10;5;287925;264;7.117500;299664;294;1.890688;300572
500;30;0.75;10;6;288590;230;6.956407;299745;192;1.880349;300572
500;30;0.75;10;7;289084;294;5.380891;299619;126;1.788959;300572
500;30;0.75;10;8;288483;264;5.292616;299630;224;1.281780;300572
500;30;0.75;10;9;288478;257;5.156507;299552;279;1.305904;300572
500;30;0.75;10;10;289028;284;5.315754;299751;262;1.259260;300572
