nitems;find;prove;profit;split;first;last;ns;sol
int;int;int;int;int;int;int;int;string
48;4859782;4859782;17029;31;19;30;29;111111111111111111011111111111000000000000000000
48;0;0;20280;33;32;31;31;111111111111111111111111111111100000000000000000
48;1938452;1938452;20509;31;20;30;29;111111111111111111101111111111000000000000000000
48;33;33;19850;33;31;33;31;111111111111111111111111111111001000000000000000
48;2;2;18259;30;29;31;29;111111111111111111111111111100100000000000000000
48;2;2;19859;31;30;32;30;111111111111111111111111111110010000000000000000
48;2;2;19738;34;33;35;33;111111111111111111111111111111110010000000000000
48;21;21;19831;32;30;31;30;111111111111111111111111111110100000000000000000
48;46;46;21165;31;29;32;30;111111111111111111111111111101010000000000000000
48;726;726;19764;32;28;31;30;111111111111111111111111111011100000000000000000
48;347;347;18418;32;29;43;31;111111111111111111111111111101100000000000100000
48;28;28;19587;30;29;31;29;111111111111111111111111111100100000000000000000
48;3;3;23757;34;33;36;33;111111111111111111111111111111110001000000000000
48;19;19;20127;32;30;31;30;111111111111111111111111111110100000000000000000
48;0;0;20974;33;32;31;31;111111111111111111111111111111100000000000000000
48;326;326;20224;31;28;36;30;111111111111111111111111111011000001000000000000
48;421;421;17551;28;25;28;27;111111111111111111111111011100000000000000000000
48;20;20;18500;30;29;31;29;111111111111111111111111111100100000000000000000
48;433673;433673;15693;31;21;30;28;111111111111111111110111111011000000000000000000
48;1881287;1881287;21663;31;20;44;30;111111111111111111101111111111000000000000010000
48;0;0;18163;31;30;29;29;111111111111111111111111111110000000000000000000
48;17;17;19808;31;30;47;30;111111111111111111111111111110000000000000000010
48;176;176;20125;33;30;33;32;111111111111111111111111111110111000000000000000
48;1;1;18614;31;30;31;30;111111111111111111111111111110100000000000000000
48;28;28;21169;31;29;30;29;111111111111111111111111111101000000000000000000
48;140;140;19125;30;28;39;29;111111111111111111111111111001000000001000000000
48;128;128;20009;31;29;31;30;111111111111111111111111111101100000000000000000
48;151;151;19261;33;30;32;31;111111111111111111111111111110110000000000000000
48;98;98;18740;32;30;33;30;111111111111111111111111111110001000000000000000
48;8413;8413;19926;32;26;31;30;111111111111111111111111101111100000000000000000
48;79;79;18722;32;30;39;31;111111111111111111111111111110001000001000000000
48;3;3;21531;33;32;35;32;111111111111111111111111111111100010000000000000
48;1129;1129;19961;32;28;32;30;111111111111111111111111111001110000000000000000
48;1;1;19556;33;32;33;32;111111111111111111111111111111101000000000000000
48;246;246;21589;33;30;33;31;111111111111111111111111111110011000000000000000
48;49014;49014;21139;33;25;32;31;111111111111111111111111011111110000000000000000
48;6375;6375;19862;30;25;29;28;111111111111111111111111011110000000000000000000
48;5212;5212;19826;31;25;31;29;111111111111111111111111011110100000000000000000
48;12;12;20105;32;31;43;31;111111111111111111111111111111000000000000100000
48;23;23;18686;31;30;32;30;111111111111111111111111111110010000000000000000
48;19;19;22443;32;30;31;30;111111111111111111111111111110100000000000000000
48;0;0;19991;32;31;30;30;111111111111111111111111111111000000000000000000
48;0;0;18688;32;31;30;30;111111111111111111111111111111000000000000000000
48;415;415;18352;31;28;33;29;111111111111111111111111111010001000000000000000
48;201;201;20458;32;29;33;30;111111111111111111111111111101001000000000000000
48;636;636;21437;32;28;32;30;111111111111111111111111111011010000000000000000
48;1;1;18318;31;30;31;30;111111111111111111111111111110100000000000000000
48;80051;80051;18380;31;22;31;29;111111111111111111111011111110100000000000000000
48;66;66;18962;30;28;33;29;111111111111111111111111111010001000000000000000
48;2;2;19912;30;29;31;29;111111111111111111111111111100100000000000000000
48;24;24;20121;30;29;36;29;111111111111111111111111111100000001000000000000
48;115;115;19193;31;29;33;30;111111111111111111111111111101001000000000000000
48;24;24;19434;31;29;35;30;111111111111111111111111111101000010000000000000
48;32;32;22562;33;31;33;32;111111111111111111111111111111011000000000000000
48;27;27;19910;34;32;35;32;111111111111111111111111111111100010000000000000
48;606;606;22298;34;30;33;32;111111111111111111111111111110111000000000000000
48;8434191;8434191;17526;31;18;31;29;111111111111111110111111111110100000000000000000
48;7322;7322;17623;30;25;30;28;111111111111111111111111011101000000000000000000
48;69;69;19997;33;31;32;31;111111111111111111111111111111010000000000000000
48;2893;2893;19104;31;26;30;29;111111111111111111111111101111000000000000000000
48;26;26;18609;32;30;32;31;111111111111111111111111111110110000000000000000
48;248;248;18512;30;27;30;28;111111111111111111111111110011000000000000000000
48;0;0;19669;32;31;30;30;111111111111111111111111111111000000000000000000
48;1;1;21200;32;31;32;31;111111111111111111111111111111010000000000000000
48;1;1;18400;32;31;32;31;111111111111111111111111111111010000000000000000
48;352884;352884;16747;31;20;31;29;111111111111111111101111111110100000000000000000
48;17;17;19770;34;32;33;32;111111111111111111111111111111101000000000000000
48;44;44;18341;29;27;30;28;111111111111111111111111110101000000000000000000
48;0;0;17473;31;30;29;29;111111111111111111111111111110000000000000000000
48;7467;7467;22582;32;26;31;29;111111111111111111111111101110100000000000000000
48;38;38;18347;30;28;34;29;111111111111111111111111111010000100000000000000
48;47;47;18750;31;29;33;30;111111111111111111111111111101001000000000000000
48;0;0;19935;31;30;29;29;111111111111111111111111111110000000000000000000
48;3;3;16163;30;29;33;30;111111111111111111111111111100011000000000000000
48;252645;252645;17669;30;21;31;29;111111111111111111110111111110100000000000000000
48;1;1;20948;33;32;34;33;111111111111111111111111111111101100000000000000
48;80865;80865;18347;31;22;31;29;111111111111111111111011111101100000000000000000
48;49851;49851;18496;30;24;30;28;111111111111111111111110111011000000000000000000
48;0;0;18535;35;34;33;33;111111111111111111111111111111111000000000000000
48;1047620;1047620;19034;29;20;32;27;111111111111111111101111101100010000000000000000
48;1;1;20642;33;32;33;32;111111111111111111111111111111101000000000000000
48;236;236;16951;29;26;28;27;111111111111111111111111101100000000000000000000
48;54;54;20126;32;30;38;31;111111111111111111111111111110000010010000000000
48;1810;1810;20262;31;26;32;29;111111111111111111111111101110010000000000000000
48;558;558;19292;32;28;31;30;111111111111111111111111111011100000000000000000
48;294;294;18343;31;28;31;29;111111111111111111111111111010100000000000000000
48;1;1;18037;31;30;31;30;111111111111111111111111111110100000000000000000
48;295;295;17528;31;28;30;28;111111111111111111111111111001000000000000000000
48;18;18;19512;33;31;32;31;111111111111111111111111111111010000000000000000
48;1278401;1278401;20757;30;19;29;28;111111111111111111011111111110000000000000000000
48;1009;1009;23451;34;29;37;33;111111111111111111111111111101111000100000000000
48;19;19;21321;34;32;35;32;111111111111111111111111111111100010000000000000
48;36;36;19026;32;30;33;31;111111111111111111111111111110101000000000000000
48;244;244;19788;30;27;29;28;111111111111111111111111110110000000000000000000
48;0;0;19767;30;29;28;28;111111111111111111111111111100000000000000000000
48;1436378;1436378;19629;32;20;31;29;111111111111111111101111111110100000000000000000
48;2747;2747;24548;35;29;34;32;111111111111111111111111111101101100000000000000
48;2;2;19737;31;30;32;30;111111111111111111111111111110010000000000000000
48;1;1;18385;29;28;29;28;111111111111111111111111111010000000000000000000
48;1;1;17843;31;30;31;30;111111111111111111111111111110100000000000000000
48;45;45;16114;28;26;30;26;111111111111111111111111100001000000000000000000
48;0;0;15568;34;33;32;32;111111111111111111111111111111110000000000000000
48;2148;2148;20115;31;27;30;29;111111111111111111111111110111000000000000000000
48;19;19;18542;33;31;34;32;111111111111111111111111111111010100000000000000
48;2;2;18342;33;32;34;32;111111111111111111111111111111100100000000000000
48;53762;53762;18644;33;26;32;31;111111111111111111111111101111110000000000000000
48;904;904;17382;31;27;30;29;111111111111111111111111110111000000000000000000
48;0;0;19982;35;34;33;33;111111111111111111111111111111111000000000000000
48;16;16;20431;35;33;34;33;111111111111111111111111111111110100000000000000
48;3192;3192;19805;31;26;31;30;111111111111111111111111101111100000000000000000
48;0;0;18191;32;31;30;30;111111111111111111111111111111000000000000000000
48;277;277;19672;30;27;30;28;111111111111111111111111110101000000000000000000
48;4445;4445;21510;37;30;37;33;111111111111111111111111111110110100100000000000
48;36;36;18837;31;29;30;29;111111111111111111111111111101000000000000000000
48;328528;328528;23050;34;22;33;31;111111111111111111111011111111011000000000000000
48;9;9;19176;29;28;37;28;111111111111111111111111111000000000100000000000
48;12;12;20105;32;31;43;31;111111111111111111111111111111000000000000100000
48;100;100;20488;31;29;33;30;111111111111111111111111111100011000000000000000
48;8715;8715;19624;32;26;31;30;111111111111111111111111101111100000000000000000
48;0;0;19997;35;34;33;33;111111111111111111111111111111111000000000000000
48;0;0;20555;31;30;29;29;111111111111111111111111111110000000000000000000
48;1555;1555;17351;31;27;30;29;111111111111111111111111110111000000000000000000
48;74;74;16938;31;28;30;28;111111111111111111111111111001000000000000000000
48;17;17;22914;33;32;36;32;111111111111111111111111111111100001000000000000
48;18;18;17057;33;31;32;31;111111111111111111111111111111010000000000000000
48;1980;1980;19078;31;26;30;29;111111111111111111111111101111000000000000000000
48;0;0;18336;31;30;29;29;111111111111111111111111111110000000000000000000
48;16928;16928;20119;34;27;36;33;111111111111111111111111110111110011000000000000
48;0;0;20363;33;32;31;31;111111111111111111111111111111100000000000000000
48;2102695;2102695;18727;33;21;32;31;111111111111111111110111111111110000000000000000
48;44;44;16634;30;27;29;27;111111111111111111111111110010000000000000000000
48;280;280;17315;32;29;31;30;111111111111111111111111111101100000000000000000
48;10214;10214;22794;31;25;43;30;111111111111111111111111011111000000000000100000
48;46;46;18977;34;31;33;32;111111111111111111111111111111011000000000000000
48;49;49;14866;31;28;30;29;111111111111111111111111111011000000000000000000
48;11960;11960;18927;32;25;31;29;111111111111111111111111011110100000000000000000
48;5;5;17833;32;31;37;32;111111111111111111111111111111001000100000000000
48;2021;2021;19580;32;27;31;30;111111111111111111111111110111100000000000000000
48;3;3;18932;33;32;35;32;111111111111111111111111111111100010000000000000
48;1;1;20797;32;31;32;31;111111111111111111111111111111010000000000000000
48;0;0;20781;31;30;29;29;111111111111111111111111111110000000000000000000
48;2;2;19256;31;30;32;30;111111111111111111111111111110010000000000000000
48;0;0;17647;31;30;29;29;111111111111111111111111111110000000000000000000
48;102;102;17069;31;29;36;30;111111111111111111111111111101000001000000000000
48;0;0;20510;32;31;30;30;111111111111111111111111111111000000000000000000
48;2644;2644;19409;32;27;31;30;111111111111111111111111110111100000000000000000
48;35;35;19028;32;30;35;31;111111111111111111111111111110100010000000000000
48;44;44;21678;33;31;34;31;111111111111111111111111111111000100000000000000
48;459;459;19547;31;27;36;30;111111111111111111111111110111000001000000000000
48;2;2;16655;29;28;31;29;111111111111111111111111111001100000000000000000
48;16;16;20959;35;33;34;33;111111111111111111111111111111110100000000000000
48;689091;689091;18922;32;19;32;30;111111111111111111011111111111010000000000000000
48;3084;3084;18357;30;26;30;29;111111111111111111111111101111000000000000000000
48;31;31;20940;33;31;34;31;111111111111111111111111111111000100000000000000
48;0;0;21318;32;31;30;30;111111111111111111111111111111000000000000000000
48;167;167;20196;33;30;32;31;111111111111111111111111111110110000000000000000
48;115;115;20480;31;28;31;29;111111111111111111111111111010100000000000000000
48;791;791;20535;29;26;33;29;111111111111111111111111101110001000000000000000
48;8986;8986;16929;34;27;34;32;111111111111111111111111110111101100000000000000
48;8022;8022;19467;31;25;30;29;111111111111111111111111011111000000000000000000
48;1506;1506;17953;31;27;30;29;111111111111111111111111110111000000000000000000
48;2;2;17077;30;29;31;29;111111111111111111111111111100100000000000000000
48;0;0;20073;33;32;31;31;111111111111111111111111111111100000000000000000
48;252;252;22107;33;30;33;31;111111111111111111111111111110011000000000000000
48;335;335;20080;31;28;31;29;111111111111111111111111111010100000000000000000
48;378;378;18996;30;27;48;29;111111111111111111111111110110000000000000000001
48;3695;3695;20025;32;27;33;30;111111111111111111111111110111001000000000000000
48;67674;67674;19304;32;24;32;30;111111111111111111111110111111010000000000000000
48;648;648;19823;31;28;30;29;111111111111111111111111111011000000000000000000
48;28;28;18789;30;28;30;29;111111111111111111111111111011000000000000000000
48;219587;219587;18835;32;22;31;30;111111111111111111111011111111100000000000000000
48;80;80;20266;32;30;36;30;111111111111111111111111111110000001000000000000
48;76;76;17605;34;31;33;32;111111111111111111111111111111011000000000000000
48;0;0;20185;32;31;30;30;111111111111111111111111111111000000000000000000
48;30;30;18806;32;29;31;30;111111111111111111111111111101100000000000000000
48;35;35;19051;33;31;33;31;111111111111111111111111111111001000000000000000
48;0;0;18130;34;33;32;32;111111111111111111111111111111110000000000000000
48;3;3;18674;30;29;32;29;111111111111111111111111111100010000000000000000
48;263;263;20416;32;29;32;30;111111111111111111111111111101010000000000000000
48;39;39;19677;33;31;35;32;111111111111111111111111111111010010000000000000
