chub
n;m;t;i;s;opt;best;iter;time
int;int;float;int;int;float;float;int;float
500;10;0.50;3;2;217309;217847;293;0.956866
500;10;0.50;3;3;217315;217847;56;0.955462
500;10;0.50;3;4;217291;217847;46;0.961468
500;10;0.50;3;5;217212;217847;257;0.958086
500;10;0.50;3;6;217258;217847;264;0.947050
500;10;0.50;3;7;217330;217847;75;0.954474
500;10;0.50;3;8;217298;217847;173;0.953773
500;10;0.50;3;9;217333;217847;44;0.959856
500;10;0.50;4;0;216389;216868;137;0.895458
500;10;0.50;4;1;216285;216868;260;0.869751
500;10;0.50;4;2;216407;216868;31;0.890186
500;10;0.50;4;3;216413;216868;272;0.893911
500;10;0.50;4;4;216354;216868;226;0.898999
500;10;0.50;4;5;216455;216868;41;0.895859
500;10;0.50;4;6;216306;216868;33;0.893606
500;10;0.50;4;7;216315;216868;239;0.891934
500;10;0.50;4;8;216352;216868;240;0.884939
500;10;0.50;4;9;216315;216868;160;0.879697
500;10;0.50;5;0;213405;213873;7;1.003783
500;10;0.50;5;1;213383;213873;5;0.982870
500;10;0.50;5;2;213559;213873;93;0.993486
500;10;0.50;5;3;213374;213873;148;0.993612
500;10;0.50;5;4;213516;213873;241;0.988729
500;10;0.50;5;5;213508;213873;53;0.979275
500;10;0.50;5;6;213466;213873;172;0.980203
500;10;0.50;5;7;213382;213873;180;0.989673
500;10;0.50;5;8;213499;213873;211;0.988746
500;10;0.50;5;9;213469;213873;207;0.991730
500;10;0.50;6;0;214673;215086;233;0.695927
500;10;0.50;6;1;214567;215086;233;0.755620
500;10;0.50;6;2;214596;215086;125;0.745309
500;10;0.50;6;3;214470;215086;90;0.767252
500;10;0.50;6;4;214853;215086;164;0.664471
500;10;0.50;6;5;214521;215086;279;0.721437
500;10;0.50;6;6;214629;215086;189;0.726931
500;10;0.50;6;7;214682;215086;228;0.683503
500;10;0.50;6;8;214724;215086;229;0.701537
500;10;0.50;6;9;214589;215086;226;0.747100
500;10;0.50;7;0;217412;217940;7;1.046310
500;10;0.50;7;1;217454;217940;160;1.033092
500;10;0.50;7;2;217416;217940;176;1.037586
500;10;0.50;7;3;217483;217940;254;1.037485
500;10;0.50;7;4;217439;217940;228;1.037596
500;10;0.50;7;5;217436;217940;235;1.034935
500;10;0.50;7;6;217506;217940;141;1.028447
500;10;0.50;7;7;217532;217940;38;1.037196
500;10;0.50;7;8;217383;217940;58;1.036834
500;10;0.50;7;9;217572;217940;36;1.033476
500;10;0.50;8;0;219525;219990;196;1.017517
500;10;0.50;8;1;219461;219990;21;1.000541
500;10;0.50;8;2;219504;219990;264;1.013427
500;10;0.50;8;3;219495;219990;161;1.009005
500;10;0.50;8;4;219478;219990;66;1.012544
500;10;0.50;8;5;219443;219990;137;1.008187
500;10;0.50;8;6;219524;219990;107;1.010670
500;10;0.50;8;7;219504;219990;3;1.006429
500;10;0.50;8;8;219408;219990;130;1.008076
500;10;0.50;8;9;219551;219990;32;1.015171
500;10;0.50;9;0;213898;214382;158;1.052600
500;10;0.50;9;1;213909;214382;250;1.050233
500;10;0.50;9;2;213939;214382;42;1.052805
500;10;0.50;9;3;213864;214382;50;1.056970
500;10;0.50;9;4;213931;214382;59;1.052016
500;10;0.50;9;5;213902;214382;277;1.054610
500;10;0.50;9;6;213867;214382;105;1.063185
500;10;0.50;9;7;213925;214382;20;1.050872
500;10;0.50;9;8;213928;214382;171;1.058839
500;10;0.50;9;9;213925;214382;119;1.056136
500;10;0.50;10;0;220376;220899;76;0.984670
500;10;0.50;10;1;220332;220899;117;0.972718
500;10;0.50;10;2;220321;220899;98;0.974798
500;10;0.50;10;3;220323;220899;237;0.974598
500;10;0.50;10;4;220429;220899;144;0.981133
500;10;0.50;10;5;220268;220899;37;0.967320
500;10;0.50;10;6;220276;220899;125;0.976179
500;10;0.50;10;7;220333;220899;249;0.967037
500;10;0.50;10;8;220310;220899;6;0.975217
500;10;0.50;10;9;220318;220899;243;0.982574
500;10;0.75;1;0;303998;304387;148;0.918405
500;10;0.75;1;1;303916;304387;198;0.924641
500;10;0.75;1;2;303945;304387;67;0.913587
500;10;0.75;1;3;303805;304387;281;0.879753
500;10;0.75;1;4;303719;304387;156;0.919017
500;10;0.75;1;5;303742;304387;67;0.905638
500;10;0.75;1;6;303886;304387;234;0.894147
500;10;0.75;1;7;303945;304387;220;0.901313
500;10;0.75;1;8;303845;304387;97;0.911381
500;10;0.75;1;9;303958;304387;156;0.894697
500;10;0.75;2;0;301910;302379;293;0.919747
500;10;0.75;2;1;301832;302379;9;0.916601
500;10;0.75;2;2;301847;302379;160;0.920171
500;10;0.75;2;3;301864;302379;225;0.898791
500;10;0.75;2;4;301714;302379;261;0.914399
500;10;0.75;2;5;301928;302379;284;0.917874
500;10;0.75;2;6;301864;302379;284;0.907726
500;10;0.75;2;7;301851;302379;162;0.913820
500;10;0.75;2;8;301859;302379;197;0.916245
500;10;0.75;2;9;301783;302379;108;0.911803
500;10;0.75;3;0;301974;302417;94;1.037616
500;10;0.75;3;1;301962;302417;177;1.044128
500;10;0.75;3;2;301971;302417;220;1.027026
500;10;0.75;3;3;301997;302417;298;1.031538
500;10;0.75;3;4;302016;302417;71;1.033828
500;10;0.75;3;5;302108;302417;53;1.037447
500;10;0.75;3;6;302061;302417;193;1.034523
500;10;0.75;3;7;301943;302417;30;1.032881
500;10;0.75;3;8;302024;302417;38;1.036397
500;10;0.75;3;9;301969;302417;230;1.038918
500;10;0.75;4;0;300274;300784;51;0.947335
500;10;0.75;4;1;300235;300784;121;0.939340
500;10;0.75;4;2;300271;300784;138;0.926892
500;10;0.75;4;3;300323;300784;230;0.922792
500;10;0.75;4;4;300215;300784;61;0.926812
500;10;0.75;4;5;300391;300784;14;0.930738
500;10;0.75;4;6;300286;300784;139;0.931959
500;10;0.75;4;7;300291;300784;163;0.929218
500;10;0.75;4;8;300246;300784;95;0.928232
500;10;0.75;4;9;300347;300784;42;0.937228
500;10;0.75;5;0;303733;304374;64;0.824516
500;10;0.75;5;1;303900;304374;128;0.812466
500;10;0.75;5;2;303809;304374;189;0.827544
500;10;0.75;5;3;303843;304374;294;0.830759
500;10;0.75;5;4;303911;304374;19;0.818721
500;10;0.75;5;5;303799;304374;145;0.822969
500;10;0.75;5;6;303812;304374;48;0.831030
500;10;0.75;5;7;303796;304374;5;0.831786
500;10;0.75;5;8;303891;304374;97;0.812980
500;10;0.75;5;9;303828;304374;107;0.832014
500;10;0.75;6;0;301402;301836;279;0.972455
500;10;0.75;6;1;301290;301836;82;0.966368
500;10;0.75;6;2;301457;301836;18;0.962701
500;10;0.75;6;3;301277;301836;182;0.963436
500;10;0.75;6;4;301341;301836;198;0.954737
500;10;0.75;6;5;301255;301836;62;0.957068
500;10;0.75;6;6;301368;301836;153;0.964591
500;10;0.75;6;7;301320;301836;283;0.965230
500;10;0.75;6;8;301376;301836;240;0.966777
500;10;0.75;6;9;301262;301836;286;0.961598
500;10;0.75;7;0;304647;304952;77;1.026349
500;10;0.75;7;1;304504;304952;122;1.022613
500;10;0.75;7;2;304415;304952;42;1.024623
500;10;0.75;7;3;304455;304952;192;1.021485
500;10;0.75;7;4;304517;304952;216;1.024629
500;10;0.75;7;5;304493;304952;51;1.020053
500;10;0.75;7;6;304449;304952;180;1.026704
500;10;0.75;7;7;304435;304952;31;1.025617
500;10;0.75;7;8;304467;304952;184;1.022824
500;10;0.75;7;9;304495;304952;185;1.021275
500;10;0.75;8;0;295943;296478;218;0.918112
500;10;0.75;8;1;296006;296478;237;0.905672
500;10;0.75;8;2;295856;296478;246;0.903141
500;10;0.75;8;3;296112;296478;103;0.900100
500;10;0.75;8;4;295983;296478;250;0.897958
500;10;0.75;8;5;295904;296478;123;0.897871
500;10;0.75;8;6;296039;296478;135;0.894348
500;10;0.75;8;7;296129;296478;101;0.889237
500;10;0.75;8;8;295860;296478;110;0.915020
500;10;0.75;8;9;295921;296478;208;0.916456
500;10;0.75;9;0;300866;301359;70;0.975332
500;10;0.75;9;1;300851;301359;39;0.969261
500;10;0.75;9;2;300899;301359;263;0.968363
500;10;0.75;9;3;300849;301359;11;0.968291
500;10;0.75;9;4;300944;301359;297;0.968419
500;10;0.75;9;5;300831;301359;298;0.968139
500;10;0.75;9;6;300873;301359;176;0.972775
500;10;0.75;9;7;300859;301359;73;0.972910
500;10;0.75;9;8;300866;301359;133;0.969021
500;10;0.75;9;9;301006;301359;281;0.966853
500;10;0.75;10;0;306524;307089;290;1.006683
500;10;0.75;10;1;306478;307089;53;1.020439
500;10;0.75;10;2;306544;307089;242;1.015592
500;10;0.75;10;3;306544;307089;103;1.018546
500;10;0.75;10;4;306518;307089;125;1.011650
500;10;0.75;10;5;306517;307089;68;1.019966
500;10;0.75;10;6;306476;307089;295;1.003846
500;10;0.75;10;7;306525;307089;288;1.010423
500;10;0.75;10;8;306634;307089;152;1.013768
500;10;0.75;10;9;306579;307089;235;1.018987
500;30;0.25;1;0;114850;116056;168;1.412700
500;30;0.25;1;1;114684;116056;209;1.394003
500;30;0.25;1;2;114811;116056;270;1.385750
500;30;0.25;1;3;114702;116056;286;1.352843
500;30;0.25;1;4;114663;116056;271;1.404130
500;30;0.25;1;5;114420;116056;252;1.401154
500;30;0.25;1;6;114699;116056;262;1.390620
500;30;0.25;1;7;114479;116056;200;1.387493
500;30;0.25;1;8;114725;116056;285;1.335280
500;30;0.25;1;9;114772;116056;246;1.332475
500;30;0.25;2;0;113931;114810;297;1.126986
500;30;0.25;2;1;113730;114810;238;1.152847
500;30;0.25;2;2;113977;114810;261;1.221734
500;30;0.25;2;3;113671;114810;241;1.052751
500;30;0.25;2;4;113705;114810;197;1.273461
500;30;0.25;2;5;113554;114810;261;1.278514
500;30;0.25;2;6;113694;114810;275;1.306989
500;30;0.25;2;7;113832;114810;278;1.231389
500;30;0.25;2;8;113847;114810;297;1.187531
500;30;0.25;2;9;113619;114810;215;1.259161
500;30;0.25;3;0;115225;116741;239;1.687755
500;30;0.25;3;1;114984;116741;122;1.690728
500;30;0.25;3;2;114964;116741;213;1.724241
500;30;0.25;3;3;115154;116741;77;1.702350
500;30;0.25;3;4;115327;116741;148;1.697738
500;30;0.25;3;5;115401;116741;230;1.719305
500;30;0.25;3;6;115077;116741;62;1.695397
500;30;0.25;3;7;115209;116741;53;1.690981
500;30;0.25;3;8;115230;116741;51;1.702318
500;30;0.25;3;9;115283;116741;177;1.690510
500;30;0.25;4;0;113721;115354;289;1.517702
500;30;0.25;4;1;114008;115354;58;1.504572
500;30;0.25;4;2;113942;115354;269;1.523508
500;30;0.25;4;3;113808;115354;260;1.502512
500;30;0.25;4;4;113811;115354;170;1.493853
500;30;0.25;4;5;113666;115354;54;1.526901
500;30;0.25;4;6;113755;115354;169;1.523637
500;30;0.25;4;7;114043;115354;220;1.496844
500;30;0.25;4;8;113717;115354;183;1.535097
500;30;0.25;4;9;113842;115354;215;1.511686
500;30;0.25;5;0;115117;116525;83;1.730710
500;30;0.25;5;1;115159;116525;261;1.712162
500;30;0.25;5;2;115332;116525;90;1.725603
500;30;0.25;5;3;115152;116525;234;1.694540
500;30;0.25;5;4;114994;116525;67;1.686705
500;30;0.25;5;5;115362;116525;18;1.697296
500;30;0.25;5;6;115014;116525;196;1.708833
500;30;0.25;5;7;115105;116525;196;1.716449
500;30;0.25;5;8;115145;116525;199;1.717249
500;30;0.25;5;9;115292;116525;112;1.691992
500;30;0.25;6;0;114210;115741;24;1.372948
500;30;0.25;6;1;114550;115741;257;1.344353
500;30;0.25;6;2;114061;115741;283;1.340824
500;30;0.25;6;3;114092;115741;226;1.373478
500;30;0.25;6;4;113936;115741;216;1.448129
500;30;0.25;6;5;114176;115741;289;1.419527
500;30;0.25;6;6;114031;115741;293;1.340333
500;30;0.25;6;7;114469;115741;246;1.382375
500;30;0.25;6;8;114042;115741;240;1.355762
500;30;0.25;6;9;114028;115741;260;1.359932
500;30;0.25;7;0;112777;114181;104;1.402417
500;30;0.25;7;1;112598;114181;163;1.396631
500;30;0.25;7;2;112692;114181;33;1.431633
500;30;0.25;7;3;113008;114181;220;1.356091
500;30;0.25;7;4;112734;114181;135;1.423667
500;30;0.25;7;5;112704;114181;260;1.369897
500;30;0.25;7;6;112673;114181;246;1.403733
500;30;0.25;7;7;112587;114181;50;1.403123
500;30;0.25;7;8;112553;114181;277;1.437700
500;30;0.25;7;9;112752;114181;247;1.410726
500;30;0.25;8;0;112745;114403;108;1.662981
500;30;0.25;8;1;113130;114403;279;1.603131
500;30;0.25;8;2;113114;114403;33;1.623137
500;30;0.25;8;3;112827;114403;290;1.633441
500;30;0.25;8;4;112854;114403;238;1.614282
500;30;0.25;8;5;113042;114403;27;1.663638
500;30;0.25;8;6;112810;114403;157;1.632098
500;30;0.25;8;7;112836;114403;199;1.691100
500;30;0.25;8;8;113022;114403;48;1.642493
500;30;0.25;8;9;112912;114403;201;1.651851
500;30;0.25;9;0;113744;115419;276;1.488154
500;30;0.25;9;1;113845;115419;154;1.541019
500;30;0.25;9;2;113404;115419;104;1.644255
500;30;0.25;9;3;113780;115419;267;1.641964
500;30;0.25;9;4;113954;115419;287;1.536049
500;30;0.25;9;5;113770;115419;197;1.524211
500;30;0.25;9;6;113807;115419;254;1.516820
500;30;0.25;9;7;113790;115419;187;1.430868
500;30;0.25;9;8;113521;115419;37;1.547877
500;30;0.25;9;9;113778;115419;214;1.489975
500;30;0.25;10;0;115756;117116;208;1.808706
500;30;0.25;10;1;115837;117116;119;1.808029
500;30;0.25;10;2;115790;117116;256;1.809422
500;30;0.25;10;3;115543;117116;95;1.799375
500;30;0.25;10;4;115763;117116;46;1.819546
500;30;0.25;10;5;115811;117116;100;1.824277
500;30;0.25;10;6;115671;117116;130;1.874769
500;30;0.25;10;7;115792;117116;104;1.807681
500;30;0.25;10;8;115795;117116;16;1.786511
500;30;0.25;10;9;115954;117116;126;1.797139
500;30;0.50;1;0;216681;218104;162;1.548553
500;30;0.50;1;1;216658;218104;286;1.534323
500;30;0.50;1;2;216676;218104;81;1.484046
500;30;0.50;1;3;216533;218104;117;1.560834
500;30;0.50;1;4;217129;218104;249;1.524613
500;30;0.50;1;5;216797;218104;144;1.544919
500;30;0.50;1;6;216708;218104;231;1.516990
500;30;0.50;1;7;216720;218104;222;1.542336
500;30;0.50;1;8;216611;218104;156;1.531670
500;30;0.50;1;9;216535;218104;286;1.783497
500;30;0.50;2;0;213222;214648;68;1.726962
500;30;0.50;2;1;213303;214648;115;1.657222
500;30;0.50;2;2;213075;214648;194;1.668764
500;30;0.50;2;3;213737;214648;96;1.700567
500;30;0.50;2;4;213109;214648;279;1.714373
500;30;0.50;2;5;213566;214648;114;1.727764
500;30;0.50;2;6;213401;214648;3;1.675331
500;30;0.50;2;7;213258;214648;0;1.660089
500;30;0.50;2;8;213361;214648;98;1.662323
500;30;0.50;2;9;213306;214648;74;1.720530
500;30;0.50;3;0;214688;215978;150;1.458468
500;30;0.50;3;1;214867;215978;286;1.397094
500;30;0.50;3;2;214845;215978;270;1.438982
500;30;0.50;3;3;214664;215978;231;1.529990
500;30;0.50;3;4;214867;215978;281;1.361671
500;30;0.50;3;5;214657;215978;282;1.461422
500;30;0.50;3;6;214851;215978;137;1.392458
500;30;0.50;3;7;214708;215978;97;1.462836
500;30;0.50;3;8;214778;215978;81;1.446218
500;30;0.50;3;9;214723;215978;211;1.488851
500;30;0.50;4;0;216767;217910;210;1.331047
500;30;0.50;4;1;216780;217910;236;1.286266
500;30;0.50;4;2;216718;217910;237;1.277928
500;30;0.50;4;3;216717;217910;199;1.289269
500;30;0.50;4;4;216924;217910;172;1.256710
500;30;0.50;4;5;216670;217910;229;1.251412
500;30;0.50;4;6;216926;217910;287;1.256842
500;30;0.50;4;7;216726;217910;225;1.330219
500;30;0.50;4;8;216702;217910;234;1.301523
500;30;0.50;4;9;216557;217910;278;1.314372
500;30;0.50;5;0;214633;215689;256;1.032474
500;30;0.50;5;1;214516;215689;294;1.224371
500;30;0.50;5;2;214955;215689;282;1.041594
500;30;0.50;5;3;214898;215689;284;1.094666
500;30;0.50;5;4;215068;215689;246;1.060298
500;30;0.50;5;5;214808;215689;267;1.060685
500;30;0.50;5;6;214624;215689;266;1.110984
500;30;0.50;5;7;214773;215689;195;0.870653
500;30;0.50;5;8;214488;215689;256;1.147643
500;30;0.50;5;9;214761;215689;276;1.083346
500;30;0.50;6;0;214694;215919;183;1.629560
500;30;0.50;6;1;214575;215919;219;1.591017
500;30;0.50;6;2;214733;215919;150;1.595376
500;30;0.50;6;3;214765;215919;97;1.609933
500;30;0.50;6;4;214733;215919;123;1.600149
500;30;0.50;6;5;214619;215919;173;1.607438
500;30;0.50;6;6;214781;215919;266;1.631404
500;30;0.50;6;7;214720;215919;191;1.595624
500;30;0.50;6;8;214754;215919;257;1.576073
500;30;0.50;6;9;214588;215919;65;1.607730
500;30;0.50;7;0;214344;215907;297;1.625909
500;30;0.50;7;1;214500;215907;289;1.570756
500;30;0.50;7;2;214474;215907;285;1.602090
500;30;0.50;7;3;214303;215907;163;1.605654
500;30;0.50;7;4;214283;215907;198;1.590776
500;30;0.50;7;5;214594;215907;289;1.590518
500;30;0.50;7;6;214337;215907;89;1.595133
500;30;0.50;7;7;214752;215907;1;1.577024
500;30;0.50;7;8;214457;215907;60;1.593508
500;30;0.50;7;9;214334;215907;23;1.590184
500;30;0.50;8;0;215214;216542;243;1.575818
500;30;0.50;8;1;215154;216542;93;1.546874
500;30;0.50;8;2;215256;216542;113;1.567586
500;30;0.50;8;3;215152;216542;296;1.562597
500;30;0.50;8;4;215272;216542;279;1.519481
500;30;0.50;8;5;215140;216542;39;1.583421
500;30;0.50;8;6;215165;216542;252;1.552513
500;30;0.50;8;7;215198;216542;87;1.538181
500;30;0.50;8;8;215218;216542;162;1.595553
500;30;0.50;8;9;215283;216542;107;1.495204
500;30;0.50;9;0;215998;217340;215;1.642699
500;30;0.50;9;1;215987;217340;50;1.602780
500;30;0.50;9;2;216053;217340;46;1.648057
500;30;0.50;9;3;215901;217340;210;1.638664
500;30;0.50;9;4;215858;217340;149;1.663071
500;30;0.50;9;5;216022;217340;180;1.644765
500;30;0.50;9;6;216070;217340;216;1.568402
500;30;0.50;9;7;216090;217340;192;1.647254
500;30;0.50;9;8;215887;217340;65;1.644467
500;30;0.50;9;9;216055;217340;242;1.664982
500;30;0.50;10;0;213661;214739;281;1.393474
500;30;0.50;10;1;213481;214739;291;1.371279
500;30;0.50;10;2;213745;214739;275;1.397412
500;30;0.50;10;3;213516;214739;264;1.386134
500;30;0.50;10;4;213342;214739;259;1.379276
500;30;0.50;10;5;213414;214739;251;1.361151
500;30;0.50;10;6;213421;214739;287;1.384843
500;30;0.50;10;7;213623;214739;178;1.436827
500;30;0.50;10;8;213638;214739;182;1.336771
500;30;0.50;10;9;213945;214739;288;1.299123
500;30;0.75;1;0;301147;301675;248;1.130015
500;30;0.75;1;1;300782;301675;279;1.233813
500;30;0.75;1;2;300801;301675;287;1.182852
500;30;0.75;1;3;301138;301675;261;1.115935
500;30;0.75;1;4;300958;301675;140;1.171806
500;30;0.75;1;5;300847;301675;252;1.175143
500;30;0.75;1;6;300747;301675;146;1.191776
500;30;0.75;1;7;300864;301675;273;1.269081
500;30;0.75;1;8;301229;301675;287;1.070854
500;30;0.75;1;9;300976;301675;277;1.166095
500;30;0.75;2;0;299032;300055;78;1.382189
500;30;0.75;2;1;298927;300055;213;1.388521
500;30;0.75;2;2;298987;300055;266;1.355144
500;30;0.75;2;3;299189;300055;253;1.350489
500;30;0.75;2;4;299024;300055;250;1.350946
500;30;0.75;2;5;298939;300055;155;1.330559
500;30;0.75;2;6;299036;300055;296;1.344210
500;30;0.75;2;7;298905;300055;121;1.362080
500;30;0.75;2;8;298958;300055;107;1.325030
500;30;0.75;2;9;299009;300055;266;1.331950
500;30;0.75;3;0;304191;305087;182;1.330911
500;30;0.75;3;1;304378;305087;243;1.259845
500;30;0.75;3;2;304325;305087;278;1.288076
500;30;0.75;3;3;304091;305087;194;1.304858
500;30;0.75;3;4;304116;305087;236;1.326110
500;30;0.75;3;5;304332;305087;292;1.270451
500;30;0.75;3;6;304353;305087;260;1.314316
500;30;0.75;3;7;304285;305087;232;1.345259
500;30;0.75;3;8;304172;305087;275;1.396950
500;30;0.75;3;9;304142;305087;185;1.436964
500;30;0.75;4;0;301031;302032;242;1.538516
500;30;0.75;4;1;301015;302032;156;1.449339
500;30;0.75;4;2;300876;302032;214;1.453560
500;30;0.75;4;3;301247;302032;292;1.498079
500;30;0.75;4;4;301011;302032;125;1.504949
500;30;0.75;4;5;301003;302032;273;1.443255
500;30;0.75;4;6;300981;302032;127;1.469431
500;30;0.75;4;7;300876;302032;259;1.464462
500;30;0.75;4;8;300915;302032;138;1.458613
500;30;0.75;4;9;300941;302032;206;1.447082
500;30;0.75;5;0;303484;304462;54;1.620196
500;30;0.75;5;1;303421;304462;140;1.583167
500;30;0.75;5;2;303363;304462;58;1.644711
500;30;0.75;5;3;303342;304462;131;1.648391
500;30;0.75;5;4;303421;304462;271;1.630375
500;30;0.75;5;5;303434;304462;241;1.555458
500;30;0.75;5;6;303331;304462;162;1.576362
500;30;0.75;5;7;303291;304462;30;1.578413
500;30;0.75;5;8;303543;304462;246;1.585872
500;30;0.75;5;9;303322;304462;252;1.559279
500;30;0.75;6;0;295900;297012;209;1.622140
500;30;0.75;6;1;296081;297012;53;1.608236
500;30;0.75;6;2;295965;297012;225;1.653512
500;30;0.75;6;3;295775;297012;213;1.654347
500;30;0.75;6;4;295913;297012;186;1.632616
500;30;0.75;6;5;296031;297012;275;1.606105
500;30;0.75;6;6;295964;297012;178;1.629514
500;30;0.75;6;7;295860;297012;161;1.631753
500;30;0.75;6;8;296072;297012;184;1.635468
500;30;0.75;6;9;295779;297012;49;1.625326
500;30;0.75;7;0;302311;303364;123;1.347719
500;30;0.75;7;1;302713;303364;299;1.243195
500;30;0.75;7;2;302421;303364;293;1.424032
500;30;0.75;7;3;302690;303364;219;1.333118
500;30;0.75;7;4;302696;303364;297;1.238248
500;30;0.75;7;5;302618;303364;266;1.267201
500;30;0.75;7;6;302480;303364;220;1.350737
500;30;0.75;7;7;302829;303364;217;1.238108
500;30;0.75;7;8;302618;303364;242;1.262363
500;30;0.75;7;9;302613;303364;271;1.264469
500;30;0.75;8;0;305941;307007;283;1.316750
500;30;0.75;8;1;305961;307007;64;1.393563
500;30;0.75;8;2;306081;307007;229;1.309413
500;30;0.75;8;3;305944;307007;145;1.334370
500;30;0.75;8;4;306211;307007;290;1.359722
500;30;0.75;8;5;305830;307007;58;1.545269
500;30;0.75;8;6;305970;307007;172;1.422454
500;30;0.75;8;7;306232;307007;253;1.230506
500;30;0.75;8;8;305902;307007;225;1.369472
500;30;0.75;8;9;306104;307007;195;1.363461
500;30;0.75;9;0;301932;303199;11;1.651734
500;30;0.75;9;1;302172;303199;279;1.660028
500;30;0.75;9;2;302047;303199;228;1.655578
500;30;0.75;9;3;302121;303199;116;1.640176
500;30;0.75;9;4;302147;303199;248;1.667919
500;30;0.75;9;5;302098;303199;25;1.690182
500;30;0.75;9;6;302085;303199;253;1.721518
500;30;0.75;9;7;302092;303199;223;1.590998
500;30;0.75;9;8;302055;303199;86;1.639336
500;30;0.75;9;9;301924;303199;211;1.651569
500;30;0.75;10;0;299753;300572;228;1.331913
500;30;0.75;10;1;299577;300572;181;1.357082
500;30;0.75;10;2;299607;300572;99;1.362517
500;30;0.75;10;3;299664;300572;230;1.353026
500;30;0.75;10;4;299609;300572;202;1.416224
500;30;0.75;10;5;299424;300572;189;1.396759
500;30;0.75;10;6;299526;300572;294;1.414099
500;30;0.75;10;7;299413;300572;278;1.385764
500;30;0.75;10;8;299517;300572;228;1.360072
500;30;0.75;10;9;299563;300572;110;1.343857
